Date,KOSPI,PER,PBR
2007-11-14,1972.58,17.46,1.82
2007-11-15,1947.74,17.29,1.8
2007-11-16,1926.2,17.11,1.78
2007-11-19,1893.47,16.8,1.75
2007-11-20,1872.24,16.6,1.73
2007-11-21,1806.99,15.98,1.67
2007-11-22,1799.02,15.92,1.66
2007-11-23,1772.88,15.71,1.63
2007-11-26,1855.33,16.44,1.71
2007-11-27,1859.79,16.47,1.71
2007-11-28,1834.69,16.26,1.69
2007-11-29,1877.56,16.65,1.73
2007-11-30,1906.0,16.89,1.76
2007-12-03,1902.43,16.87,1.76
2007-12-04,1917.83,17.01,1.77
2007-12-05,1938.2,17.19,1.79
2007-12-06,1953.17,17.34,1.8
2007-12-07,1934.32,17.18,1.79
2007-12-10,1906.42,16.93,1.76
2007-12-11,1925.07,17.09,1.78
2007-12-12,1927.45,17.11,1.78
2007-12-13,1915.9,17.0,1.77
2007-12-14,1895.05,16.89,1.75
2007-12-17,1839.82,16.34,1.7
2007-12-18,1861.47,16.54,1.72
2007-12-20,1844.37,16.38,1.7
2007-12-21,1878.32,16.68,1.74
2007-12-24,1919.47,17.04,1.77
2007-12-26,1906.72,16.94,1.76
2007-12-27,1908.62,16.94,1.76
2007-12-28,1897.13,16.84,1.75
2008-01-02,1853.45,16.42,1.71
2008-01-03,1852.73,16.44,1.71
2008-01-04,1863.9,16.55,1.72
2008-01-07,1831.14,16.26,1.69
2008-01-08,1826.23,16.2,1.69
2008-01-09,1844.47,16.36,1.7
2008-01-10,1824.78,16.19,1.69
2008-01-11,1782.27,15.82,1.65
2008-01-14,1765.88,15.67,1.63
2008-01-15,1746.95,15.51,1.61
2008-01-16,1704.97,15.15,1.58
2008-01-17,1723.55,15.33,1.6
2008-01-18,1734.72,15.43,1.61
2008-01-21,1683.56,14.99,1.56
2008-01-22,1609.02,14.35,1.49
2008-01-23,1628.42,14.51,1.51
2008-01-24,1663.0,14.81,1.54
2008-01-25,1692.41,15.07,1.57
2008-01-28,1627.19,14.5,1.51
2008-01-29,1637.91,14.6,1.52
2008-01-30,1589.06,14.18,1.48
2008-01-31,1624.68,14.48,1.51
2008-02-01,1634.53,14.57,1.52
2008-02-04,1690.13,15.05,1.57
2008-02-05,1696.57,15.12,1.57
2008-02-11,1640.67,14.63,1.52
2008-02-12,1643.29,14.66,1.53
2008-02-13,1631.78,14.55,1.51
2008-02-14,1697.45,15.13,1.57
2008-02-15,1694.77,15.1,1.57
2008-02-18,1696.24,15.12,1.57
2008-02-19,1720.52,15.32,1.59
2008-02-20,1687.91,15.03,1.56
2008-02-21,1704.36,15.18,1.58
2008-02-22,1686.45,15.02,1.56
2008-02-25,1709.13,15.23,1.58
2008-02-26,1709.13,15.22,1.58
2008-02-27,1720.89,15.32,1.59
2008-02-28,1736.17,15.44,1.61
2008-02-29,1711.62,15.23,1.58
2008-03-03,1671.73,14.87,1.55
2008-03-04,1676.18,14.92,1.55
2008-03-05,1677.1,14.93,1.55
2008-03-06,1697.44,15.12,1.57
2008-03-07,1663.97,15.07,1.54
2008-03-10,1625.17,14.48,1.51
2008-03-11,1641.48,14.62,1.52
2008-03-12,1658.83,14.78,1.54
2008-03-13,1615.62,14.42,1.5
2008-03-14,1600.26,14.28,1.49
2008-03-17,1574.44,14.05,1.46
2008-03-18,1588.75,14.17,1.48
2008-03-19,1622.23,14.54,1.51
2008-03-20,1623.39,14.55,1.51
2008-03-21,1645.69,14.76,1.53
2008-03-24,1655.3,14.84,1.54
2008-03-25,1674.93,15.03,1.56
2008-03-26,1679.67,15.07,1.56
2008-03-27,1676.24,15.04,1.56
2008-03-28,1701.83,15.28,1.58
2008-03-31,1703.99,15.39,1.59
2008-04-01,1702.25,15.39,1.59
2008-04-02,1742.19,15.76,1.62
2008-04-03,1763.63,15.95,1.64
2008-04-04,1766.49,15.97,1.65
2008-04-07,1773.56,16.03,1.65
2008-04-08,1754.71,15.86,1.63
2008-04-10,1764.64,15.95,1.64
2008-04-11,1779.71,16.09,1.66
2008-04-14,1746.71,15.78,1.63
2008-04-15,1742.17,15.74,1.62
2008-04-16,1758.56,15.88,1.64
2008-04-17,1768.67,15.96,1.65
2008-04-18,1771.9,15.99,1.65
2008-04-21,1800.48,16.25,1.68
2008-04-22,1787.49,16.09,1.66
2008-04-23,1800.79,16.21,1.67
2008-04-24,1799.34,16.2,1.67
2008-04-25,1824.68,16.43,1.7
2008-04-28,1823.17,16.42,1.7
2008-04-29,1811.51,16.33,1.68
2008-04-30,1825.47,14.47,1.52
2008-05-02,1848.27,14.65,1.54
2008-05-06,1859.06,14.74,1.55
2008-05-07,1854.01,14.71,1.55
2008-05-08,1848.0,14.69,1.54
2008-05-09,1823.7,14.5,1.52
2008-05-13,1842.8,14.66,1.54
2008-05-14,1843.75,14.67,1.54
2008-05-15,1885.71,15.01,1.57
2008-05-16,1888.88,15.03,1.58
2008-05-19,1885.37,14.99,1.57
2008-05-20,1873.15,14.92,1.56
2008-05-21,1847.51,14.67,1.54
2008-05-22,1835.42,14.58,1.53
2008-05-23,1827.94,14.52,1.52
2008-05-26,1800.58,14.29,1.5
2008-05-27,1825.23,14.48,1.52
2008-05-28,1805.64,14.32,1.5
2008-05-29,1841.22,14.6,1.53
2008-05-30,1852.02,14.69,1.54
2008-06-02,1847.53,14.66,1.54
2008-06-03,1819.39,14.44,1.51
2008-06-04,1833.81,14.56,1.53
2008-06-05,1832.31,14.55,1.53
2008-06-09,1808.96,14.38,1.51
2008-06-10,1774.38,14.63,1.48
2008-06-11,1781.67,14.19,1.49
2008-06-12,1739.36,13.84,1.45
2008-06-13,1747.35,13.91,1.46
2008-06-16,1760.82,14.02,1.47
2008-06-17,1750.71,13.94,1.46
2008-06-18,1774.13,14.13,1.48
2008-06-19,1740.72,13.85,1.45
2008-06-20,1731.0,13.78,1.44
2008-06-23,1715.59,13.65,1.43
2008-06-24,1710.84,13.62,1.43
2008-06-25,1717.79,13.68,1.43
2008-06-26,1717.66,13.68,1.43
2008-06-27,1684.45,13.39,1.4
2008-06-30,1674.92,13.31,1.4
2008-07-01,1666.46,13.21,1.39
2008-07-02,1623.6,12.87,1.35
2008-07-03,1606.54,12.74,1.34
2008-07-04,1577.94,12.51,1.32
2008-07-07,1579.72,12.52,1.32
2008-07-08,1533.47,12.16,1.28
2008-07-09,1519.38,12.05,1.27
2008-07-10,1537.43,12.19,1.28
2008-07-11,1567.51,12.43,1.31
2008-07-14,1558.62,12.36,1.3
2008-07-15,1509.33,11.97,1.26
2008-07-16,1507.4,11.95,1.26
2008-07-17,1525.56,12.09,1.27
2008-07-18,1509.99,11.97,1.26
2008-07-21,1562.92,12.4,1.3
2008-07-22,1561.23,12.38,1.3
2008-07-23,1591.76,12.63,1.33
2008-07-24,1626.14,12.91,1.36
2008-07-25,1597.93,12.68,1.33
2008-07-28,1598.29,12.68,1.33
2008-07-29,1567.2,12.43,1.31
2008-07-30,1577.7,12.5,1.31
2008-07-31,1594.67,12.67,1.33
2008-08-01,1573.77,12.21,1.3
2008-08-04,1543.05,11.98,1.28
2008-08-05,1535.54,11.93,1.27
2008-08-06,1578.71,12.26,1.31
2008-08-07,1564.0,12.15,1.29
2008-08-08,1568.72,12.18,1.3
2008-08-11,1581.09,12.28,1.31
2008-08-12,1577.12,12.25,1.31
2008-08-13,1562.72,12.14,1.29
2008-08-14,1572.19,12.21,1.3
2008-08-18,1567.71,12.18,1.3
2008-08-19,1541.41,11.97,1.28
2008-08-20,1540.71,11.96,1.28
2008-08-21,1512.59,11.75,1.25
2008-08-22,1496.91,11.62,1.24
2008-08-25,1502.11,11.67,1.24
2008-08-26,1490.25,11.58,1.23
2008-08-27,1493.92,11.61,1.24
2008-08-28,1474.15,11.45,1.22
2008-08-29,1474.24,11.46,1.22
2008-09-01,1414.43,11.0,1.17
2008-09-02,1407.14,10.95,1.17
2008-09-03,1426.89,11.1,1.18
2008-09-04,1426.43,11.09,1.18
2008-09-05,1404.38,10.92,1.16
2008-09-08,1476.65,11.48,1.22
2008-09-09,1454.5,11.31,1.2
2008-09-10,1464.98,11.39,1.21
2008-09-11,1443.24,11.22,1.2
2008-09-12,1477.92,11.48,1.22
2008-09-16,1387.75,10.78,1.15
2008-09-17,1425.26,11.07,1.18
2008-09-18,1392.42,10.82,1.15
2008-09-19,1455.78,11.31,1.2
2008-09-22,1460.34,11.34,1.21
2008-09-23,1481.37,11.5,1.23
2008-09-24,1495.98,11.62,1.24
2008-09-25,1501.63,11.66,1.24
2008-09-26,1476.33,11.46,1.22
2008-09-29,1456.36,11.31,1.2
2008-09-30,1448.06,11.25,1.2
2008-10-01,1439.67,11.18,1.19
2008-10-02,1419.65,11.03,1.18
2008-10-06,1358.75,10.55,1.13
2008-10-07,1366.1,10.62,1.13
2008-10-08,1286.69,10.01,1.07
2008-10-09,1294.89,10.08,1.08
2008-10-10,1241.47,9.81,1.03
2008-10-13,1288.53,10.17,1.07
2008-10-14,1367.69,10.8,1.13
2008-10-15,1340.28,10.58,1.11
2008-10-16,1213.78,9.58,1.01
2008-10-17,1180.67,9.35,0.98
2008-10-20,1207.63,9.57,1.0
2008-10-21,1196.1,9.47,0.99
2008-10-22,1134.59,8.98,0.94
2008-10-23,1049.71,8.3,0.87
2008-10-24,938.75,7.4,0.78
2008-10-27,946.45,7.46,0.78
2008-10-28,999.16,7.9,0.83
2008-10-29,968.97,7.68,0.81
2008-10-30,1084.72,8.6,0.9
2008-10-31,1113.06,8.84,0.93
2008-11-03,1129.08,8.99,0.94
2008-11-04,1153.35,9.17,0.96
2008-11-05,1181.5,9.4,0.98
2008-11-06,1092.22,8.7,0.91
2008-11-07,1134.49,9.04,0.95
2008-11-10,1152.46,9.18,0.96
2008-11-11,1128.73,8.99,0.94
2008-11-12,1123.86,8.95,0.94
2008-11-13,1088.44,8.68,0.91
2008-11-14,1088.26,8.66,0.91
2008-11-17,1078.32,8.58,0.9
2008-11-18,1036.16,8.25,0.86
2008-11-19,1016.82,8.1,0.85
2008-11-20,948.69,7.57,0.79
2008-11-21,1003.73,8.01,0.84
2008-11-24,970.14,7.75,0.81
2008-11-25,983.32,7.84,0.82
2008-11-26,1029.78,8.2,0.86
2008-11-27,1063.48,8.46,0.88
2008-11-28,1076.07,8.57,0.9
2008-12-01,1058.62,8.5,0.89
2008-12-02,1023.2,8.21,0.86
2008-12-03,1022.67,8.19,0.86
2008-12-04,1006.54,8.06,0.85
2008-12-05,1028.13,8.23,0.86
2008-12-08,1105.05,8.84,0.93
2008-12-09,1105.84,8.85,0.93
2008-12-10,1145.87,9.16,0.96
2008-12-11,1154.43,9.22,0.97
2008-12-12,1103.82,8.84,0.93
2008-12-15,1158.19,9.27,0.97
2008-12-16,1161.56,9.3,0.98
2008-12-17,1169.75,9.35,0.98
2008-12-18,1175.91,9.4,0.99
2008-12-19,1180.97,9.44,0.99
2008-12-22,1179.61,9.43,0.99
2008-12-23,1144.31,9.15,0.96
2008-12-24,1128.51,9.04,0.95
2008-12-26,1117.86,8.94,0.94
2008-12-29,1117.59,8.93,0.94
2008-12-30,1124.47,8.99,0.94
2009-01-02,1157.4,9.25,0.97
2009-01-05,1173.57,9.35,0.98
2009-01-06,1194.28,9.52,1.0
2009-01-07,1228.17,9.81,1.03
2009-01-08,1205.7,9.64,1.01
2009-01-09,1180.96,9.42,0.99
2009-01-12,1156.75,9.23,0.97
2009-01-13,1167.71,9.31,0.98
2009-01-14,1182.68,9.42,0.99
2009-01-15,1111.34,8.86,0.93
2009-01-16,1135.2,9.05,0.95
2009-01-19,1150.65,9.18,0.96
2009-01-20,1126.81,9.0,0.95
2009-01-21,1103.61,8.82,0.93
2009-01-22,1116.23,8.91,0.94
2009-01-23,1093.4,8.73,0.92
2009-01-28,1157.98,9.24,0.97
2009-01-29,1166.56,9.3,0.98
2009-01-30,1162.11,9.26,0.97
2009-02-02,1146.95,9.15,0.96
2009-02-03,1163.2,9.28,0.97
2009-02-04,1195.37,9.54,1.0
2009-02-05,1177.88,9.4,0.99
2009-02-06,1210.26,9.66,1.01
2009-02-09,1202.69,9.6,1.01
2009-02-10,1198.87,9.56,1.0
2009-02-11,1190.18,9.5,1.0
2009-02-12,1179.84,9.43,0.99
2009-02-13,1192.44,9.53,1.0
2009-02-16,1175.47,9.39,0.99
2009-02-17,1127.19,8.99,0.95
2009-02-18,1113.19,8.89,0.93
2009-02-19,1107.1,8.84,0.93
2009-02-20,1065.95,8.51,0.9
2009-02-23,1099.55,8.78,0.92
2009-02-24,1063.88,8.49,0.89
2009-02-25,1067.08,8.51,0.9
2009-02-26,1054.79,8.41,0.88
2009-02-27,1063.03,8.47,0.89
2009-03-02,1018.81,8.12,0.85
2009-03-03,1025.57,8.17,0.86
2009-03-04,1059.26,8.44,0.89
2009-03-05,1058.18,8.44,0.89
2009-03-06,1055.03,8.42,0.89
2009-03-09,1071.73,8.55,0.9
2009-03-10,1092.2,8.7,0.92
2009-03-11,1127.51,8.98,0.94
2009-03-12,1128.39,8.98,0.94
2009-03-13,1126.03,8.97,0.94
2009-03-16,1125.46,8.96,0.94
2009-03-17,1163.88,9.25,0.97
2009-03-18,1169.95,9.31,0.98
2009-03-19,1161.81,9.25,0.97
2009-03-20,1170.94,8.75,0.98
2009-03-23,1199.5,8.96,1.0
2009-03-24,1221.7,9.12,1.02
2009-03-25,1229.02,9.17,1.03
2009-03-26,1243.8,9.28,1.04
2009-03-27,1237.51,9.23,1.03
2009-03-30,1197.46,8.94,1.0
2009-03-31,1206.26,9.01,1.01
2009-04-01,1233.36,9.2,1.03
2009-04-02,1276.97,9.53,1.07
2009-04-03,1283.75,9.57,1.07
2009-04-06,1297.85,9.68,1.09
2009-04-07,1300.1,9.69,1.09
2009-04-08,1262.07,9.4,1.06
2009-04-09,1316.35,9.8,1.1
2009-04-10,1336.04,9.96,1.12
2009-04-13,1338.26,9.96,1.12
2009-04-14,1342.63,9.99,1.12
2009-04-15,1333.09,9.93,1.12
2009-04-16,1336.72,9.96,1.12
2009-04-17,1329.0,9.91,1.11
2009-04-20,1336.39,10.0,1.12
2009-04-21,1336.81,10.0,1.12
2009-04-22,1356.02,10.14,1.14
2009-04-23,1368.8,10.24,1.15
2009-04-24,1354.1,10.11,1.14
2009-04-27,1339.83,10.0,1.13
2009-04-28,1300.24,9.71,1.09
2009-04-29,1338.42,10.69,1.12
2009-04-30,1369.36,10.93,1.15
2009-05-04,1397.92,11.13,1.17
2009-05-06,1393.45,17.99,1.1
2009-05-07,1401.08,18.08,1.11
2009-05-08,1412.13,18.23,1.12
2009-05-11,1415.16,18.27,1.12
2009-05-12,1403.51,18.14,1.11
2009-05-13,1414.52,18.36,1.12
2009-05-14,1380.95,17.93,1.09
2009-05-15,1391.73,18.07,1.1
2009-05-18,1386.68,17.96,1.1
2009-05-19,1428.21,18.49,1.13
2009-05-20,1435.7,18.63,1.14
2009-05-21,1421.65,18.44,1.13
2009-05-22,1403.75,18.19,1.11
2009-05-25,1400.9,18.15,1.11
2009-05-26,1372.04,17.8,1.09
2009-05-27,1362.02,17.71,1.08
2009-05-28,1392.17,18.1,1.1
2009-05-29,1395.89,18.54,1.11
2009-06-01,1415.1,18.78,1.12
2009-06-02,1412.85,18.67,1.12
2009-06-03,1414.89,18.71,1.12
2009-06-04,1378.14,18.23,1.09
2009-06-05,1394.71,18.45,1.11
2009-06-08,1393.3,18.45,1.11
2009-06-09,1371.84,18.17,1.09
2009-06-10,1414.88,18.73,1.12
2009-06-11,1419.39,18.78,1.13
2009-06-12,1428.59,18.91,1.13
2009-06-15,1412.42,18.71,1.12
2009-06-16,1399.15,18.53,1.11
2009-06-17,1391.17,18.44,1.1
2009-06-18,1375.76,18.25,1.09
2009-06-19,1383.34,18.34,1.1
2009-06-22,1399.71,18.54,1.11
2009-06-23,1360.54,18.01,1.08
2009-06-24,1363.79,18.05,1.08
2009-06-25,1392.73,18.43,1.11
2009-06-26,1394.53,18.45,1.11
2009-06-29,1388.45,18.37,1.1
2009-06-30,1390.07,18.39,1.1
2009-07-01,1411.66,18.66,1.12
2009-07-02,1411.48,18.66,1.12
2009-07-03,1420.04,18.78,1.13
2009-07-06,1428.94,18.92,1.13
2009-07-07,1434.2,19.0,1.14
2009-07-08,1431.02,18.96,1.14
2009-07-09,1430.89,18.94,1.13
2009-07-10,1428.62,18.9,1.13
2009-07-13,1378.12,18.24,1.09
2009-07-14,1385.56,18.34,1.1
2009-07-15,1420.86,18.79,1.13
2009-07-16,1432.22,18.86,1.13
2009-07-17,1440.1,18.96,1.14
2009-07-20,1478.51,19.45,1.17
2009-07-21,1488.99,19.59,1.18
2009-07-22,1494.04,19.66,1.18
2009-07-23,1496.49,19.7,1.19
2009-07-24,1502.59,19.79,1.19
2009-07-27,1524.05,20.06,1.21
2009-07-28,1526.03,20.07,1.21
2009-07-29,1524.32,20.04,1.21
2009-07-30,1534.74,20.17,1.21
2009-07-31,1557.29,20.55,1.23
2009-08-03,1564.98,21.67,1.24
2009-08-04,1566.37,21.69,1.24
2009-08-05,1559.47,21.6,1.23
2009-08-06,1565.04,21.72,1.24
2009-08-07,1576.0,21.86,1.25
2009-08-10,1576.11,21.86,1.25
2009-08-11,1579.21,21.94,1.25
2009-08-12,1565.35,21.76,1.24
2009-08-13,1564.64,21.76,1.24
2009-08-14,1591.41,22.13,1.26
2009-08-17,1547.06,21.48,1.22
2009-08-18,1550.24,21.53,1.23
2009-08-19,1545.96,21.48,1.22
2009-08-20,1576.39,21.89,1.25
2009-08-21,1580.98,21.95,1.25
2009-08-24,1612.22,22.31,1.27
2009-08-25,1601.38,22.19,1.27
2009-08-26,1614.12,22.36,1.28
2009-08-27,1599.33,22.16,1.27
2009-08-28,1607.94,22.29,1.27
2009-08-31,1591.85,22.08,1.26
2009-09-01,1623.06,22.51,1.29
2009-09-02,1613.16,22.38,1.28
2009-09-03,1613.53,22.36,1.28
2009-09-04,1608.9,22.28,1.27
2009-09-07,1608.57,22.29,1.27
2009-09-08,1619.69,22.45,1.28
2009-09-09,1607.77,22.28,1.27
2009-09-10,1644.68,22.78,1.3
2009-09-11,1651.7,22.86,1.3
2009-09-14,1634.91,22.63,1.29
2009-09-15,1653.4,22.88,1.31
2009-09-16,1683.33,23.29,1.33
2009-09-17,1695.47,23.46,1.34
2009-09-18,1699.71,23.53,1.34
2009-09-21,1695.5,23.47,1.34
2009-09-22,1718.88,23.81,1.36
2009-09-23,1711.47,23.72,1.35
2009-09-24,1693.88,23.48,1.34
2009-09-25,1691.48,23.41,1.34
2009-09-28,1675.55,23.19,1.32
2009-09-29,1690.05,23.38,1.34
2009-09-30,1673.14,23.13,1.32
2009-10-01,1644.63,22.72,1.3
2009-10-05,1606.9,22.2,1.27
2009-10-06,1598.44,22.09,1.26
2009-10-07,1598.0,22.06,1.26
2009-10-08,1615.46,22.3,1.27
2009-10-09,1646.79,22.76,1.3
2009-10-12,1639.81,22.67,1.3
2009-10-13,1628.93,22.52,1.29
2009-10-14,1649.09,22.8,1.3
2009-10-15,1658.99,22.94,1.31
2009-10-16,1640.36,22.67,1.3
2009-10-19,1649.07,22.79,1.3
2009-10-20,1659.15,22.87,1.31
2009-10-21,1653.86,22.8,1.31
2009-10-22,1630.33,22.48,1.29
2009-10-23,1640.17,22.61,1.3
2009-10-26,1657.11,22.85,1.31
2009-10-27,1649.53,22.74,1.3
2009-10-28,1609.71,22.19,1.27
2009-10-29,1585.85,21.87,1.25
2009-10-30,1580.69,21.8,1.25
2009-11-02,1559.09,21.5,1.23
2009-11-03,1549.92,21.42,1.23
2009-11-04,1579.93,21.84,1.25
2009-11-05,1552.24,21.45,1.23
2009-11-06,1572.46,21.73,1.24
2009-11-09,1576.79,21.79,1.25
2009-11-10,1582.3,21.86,1.25
2009-11-11,1594.82,22.04,1.26
2009-11-12,1572.73,21.7,1.24
2009-11-13,1571.99,21.67,1.24
2009-11-16,1592.47,21.96,1.26
2009-11-17,1585.98,21.89,1.25
2009-11-18,1603.97,22.14,1.27
2009-11-19,1620.54,22.36,1.28
2009-11-20,1620.6,22.36,1.28
2009-11-23,1619.05,22.32,1.28
2009-11-24,1606.42,22.15,1.27
2009-11-25,1611.88,22.24,1.28
2009-11-26,1599.52,22.07,1.27
2009-11-27,1524.5,21.07,1.21
2009-11-30,1555.6,21.47,1.23
2009-12-01,1569.72,21.67,1.24
2009-12-02,1591.63,21.97,1.26
2009-12-03,1615.0,22.3,1.28
2009-12-04,1624.76,22.44,1.29
2009-12-07,1632.65,22.55,1.29
2009-12-08,1627.78,22.48,1.29
2009-12-09,1634.17,22.59,1.29
2009-12-10,1652.73,22.83,1.31
2009-12-11,1656.9,22.9,1.31
2009-12-14,1664.77,23.02,1.32
2009-12-15,1665.85,23.42,1.32
2009-12-16,1664.24,23.02,1.32
2009-12-17,1647.84,22.8,1.31
2009-12-18,1647.04,22.8,1.31
2009-12-21,1644.23,22.77,1.31
2009-12-22,1655.54,23.04,1.31
2009-12-23,1661.35,23.13,1.32
2009-12-24,1682.34,23.44,1.34
2009-12-28,1685.59,23.5,1.34
2009-12-29,1672.48,23.32,1.33
2009-12-30,1682.77,23.68,1.34
2010-01-04,1696.14,23.87,1.35
2010-01-05,1690.62,23.8,1.35
2010-01-06,1705.32,24.01,1.36
2010-01-07,1683.45,23.71,1.34
2010-01-08,1695.26,23.88,1.35
2010-01-11,1694.12,23.85,1.35
2010-01-12,1698.64,23.92,1.35
2010-01-13,1671.41,23.54,1.33
2010-01-14,1685.77,23.69,1.34
2010-01-15,1701.8,23.83,1.36
2010-01-18,1711.78,24.01,1.37
2010-01-19,1710.22,23.99,1.37
2010-01-20,1714.38,24.05,1.37
2010-01-21,1722.01,24.16,1.38
2010-01-22,1684.35,23.65,1.35
2010-01-25,1670.2,23.46,1.34
2010-01-26,1637.34,22.99,1.31
2010-01-27,1625.48,22.84,1.3
2010-01-28,1642.43,23.06,1.31
2010-01-29,1602.43,22.52,1.28
2010-02-01,1606.44,22.77,1.28
2010-02-02,1595.81,22.66,1.27
2010-02-03,1615.02,22.94,1.29
2010-02-04,1616.42,22.98,1.29
2010-02-05,1567.12,22.3,1.25
2010-02-08,1552.79,22.1,1.24
2010-02-09,1570.49,22.34,1.26
2010-02-10,1570.12,22.32,1.26
2010-02-11,1597.81,22.74,1.28
2010-02-12,1593.66,22.68,1.27
2010-02-16,1601.05,22.8,1.28
2010-02-17,1627.43,23.16,1.3
2010-02-18,1621.19,23.08,1.3
2010-02-19,1593.9,22.7,1.27
2010-02-22,1627.1,23.17,1.3
2010-02-23,1628.9,23.2,1.3
2010-02-24,1612.83,22.97,1.29
2010-02-25,1587.51,22.62,1.27
2010-02-26,1594.58,22.72,1.28
2010-03-02,1615.12,23.02,1.29
2010-03-03,1622.44,23.12,1.3
2010-03-04,1618.2,23.05,1.29
2010-03-05,1634.57,23.29,1.31
2010-03-08,1660.04,23.64,1.33
2010-03-09,1660.83,23.65,1.33
2010-03-10,1662.24,23.67,1.33
2010-03-11,1656.62,23.57,1.33
2010-03-12,1662.74,23.65,1.33
2010-03-15,1649.5,23.5,1.32
2010-03-16,1648.01,23.48,1.32
2010-03-17,1682.86,23.96,1.35
2010-03-18,1675.17,24.0,1.34
2010-03-19,1686.11,24.16,1.35
2010-03-22,1672.67,23.98,1.34
2010-03-23,1681.82,24.11,1.35
2010-03-24,1681.01,24.1,1.35
2010-03-25,1688.39,24.2,1.35
2010-03-26,1697.72,24.34,1.36
2010-03-29,1691.99,24.25,1.36
2010-03-30,1700.19,24.36,1.36
2010-03-31,1692.85,24.35,1.36
2010-04-01,1719.17,24.13,1.38
2010-04-02,1723.49,24.19,1.38
2010-04-05,1724.99,24.22,1.38
2010-04-06,1726.09,24.24,1.38
2010-04-07,1726.6,24.26,1.39
2010-04-08,1733.78,24.42,1.39
2010-04-09,1724.47,24.28,1.38
2010-04-12,1710.3,24.05,1.37
2010-04-13,1710.59,24.06,1.37
2010-04-14,1735.33,24.4,1.39
2010-04-15,1743.91,24.54,1.4
2010-04-16,1734.49,24.41,1.39
2010-04-19,1705.3,24.0,1.37
2010-04-20,1718.03,24.18,1.38
2010-04-21,1747.58,24.61,1.4
2010-04-22,1739.52,24.51,1.39
2010-04-23,1737.03,24.47,1.39
2010-04-26,1752.2,24.68,1.4
2010-04-27,1749.55,24.64,1.4
2010-04-28,1733.91,24.44,1.39
2010-04-29,1728.42,15.28,1.26
2010-04-30,1741.56,15.4,1.27
2010-05-03,1721.21,15.23,1.26
2010-05-04,1718.75,15.21,1.26
2010-05-06,1684.71,14.89,1.23
2010-05-07,1647.5,14.56,1.2
2010-05-10,1677.63,14.8,1.23
2010-05-11,1670.24,14.73,1.22
2010-05-12,1663.03,14.67,1.22
2010-05-13,1694.58,15.32,1.26
2010-05-14,1695.63,15.33,1.26
2010-05-17,1651.51,14.93,1.23
2010-05-18,1643.24,14.86,1.22
2010-05-19,1630.08,14.74,1.21
2010-05-20,1600.18,14.47,1.19
2010-05-24,1604.93,14.51,1.19
2010-05-25,1560.83,14.12,1.16
2010-05-26,1582.12,14.31,1.18
2010-05-27,1607.5,14.54,1.2
2010-05-28,1622.78,14.68,1.21
2010-05-31,1641.25,14.84,1.22
2010-06-01,1630.4,14.75,1.21
2010-06-03,1661.84,15.05,1.24
2010-06-04,1664.13,15.07,1.24
2010-06-07,1637.97,14.84,1.22
2010-06-08,1651.48,14.96,1.23
2010-06-09,1647.22,14.92,1.23
2010-06-10,1651.7,14.96,1.23
2010-06-11,1675.34,15.18,1.25
2010-06-14,1690.6,15.32,1.26
2010-06-15,1690.03,15.31,1.26
2010-06-16,1705.33,15.45,1.27
2010-06-17,1707.92,15.24,1.27
2010-06-18,1711.95,15.28,1.27
2010-06-21,1739.68,15.53,1.29
2010-06-22,1731.48,15.46,1.29
2010-06-23,1725.82,15.4,1.28
2010-06-24,1739.87,15.57,1.29
2010-06-25,1729.84,15.48,1.28
2010-06-28,1732.03,15.5,1.29
2010-06-29,1707.76,15.25,1.27
2010-06-30,1698.29,15.17,1.26
2010-07-01,1686.24,15.06,1.25
2010-07-02,1671.82,14.93,1.24
2010-07-05,1675.37,14.96,1.24
2010-07-06,1684.94,15.05,1.25
2010-07-07,1675.65,14.97,1.24
2010-07-08,1698.64,15.17,1.26
2010-07-09,1723.01,14.71,1.26
2010-07-12,1734.05,14.81,1.27
2010-07-13,1735.08,14.81,1.27
2010-07-14,1758.01,15.02,1.29
2010-07-15,1751.29,14.96,1.28
2010-07-16,1738.45,14.85,1.27
2010-07-19,1731.95,14.79,1.27
2010-07-20,1736.77,14.82,1.27
2010-07-21,1748.78,14.92,1.28
2010-07-22,1735.53,14.81,1.27
2010-07-23,1758.06,15.0,1.29
2010-07-26,1769.07,15.09,1.29
2010-07-27,1768.31,15.1,1.29
2010-07-28,1773.47,15.14,1.3
2010-07-29,1770.88,15.12,1.3
2010-07-30,1759.33,15.01,1.29
2010-08-02,1782.27,15.23,1.31
2010-08-03,1790.6,15.3,1.31
2010-08-04,1789.26,15.28,1.31
2010-08-05,1783.86,15.23,1.31
2010-08-06,1783.83,15.24,1.31
2010-08-09,1790.17,15.29,1.31
2010-08-10,1781.13,15.21,1.3
2010-08-11,1758.19,15.02,1.29
2010-08-12,1721.75,14.7,1.26
2010-08-13,1746.24,14.91,1.28
2010-08-16,1743.31,14.89,1.28
2010-08-17,1755.03,14.98,1.28
2010-08-18,1761.99,15.03,1.29
2010-08-19,1779.64,15.2,1.3
2010-08-20,1775.54,15.17,1.3
2010-08-23,1767.71,15.1,1.29
2010-08-24,1760.53,15.04,1.29
2010-08-25,1734.79,14.82,1.27
2010-08-26,1729.76,14.78,1.27
2010-08-27,1729.56,14.78,1.27
2010-08-30,1760.13,15.1,1.29
2010-08-31,1742.75,14.94,1.28
